elapsed_time_sec,ss1,ss2,ss3,ss4
27.930061,0.2486929,0.3482866,0.37435,0.34633213
27.940062,0.24895006,0.3488611,0.37593126,0.34557447
27.95006,0.24850552,0.34804505,0.3752481,0.3470588
27.960062,0.24886307,0.3478466,0.3753662,0.34654027
27.970062,0.24882866,0.34750733,0.37551332,0.34634942
27.980062,0.25003985,0.3473209,0.3752826,0.3461935
27.990063,0.24941774,0.34839493,0.3756751,0.34626627
28.000067,0.24937505,0.3476827,0.37522274,0.34626475
28.010063,0.24824989,0.34817827,0.37601426,0.34581977
28.020063,0.24905849,0.34715986,0.37588713,0.34654236
28.030064,0.24961935,0.34738415,0.37595388,0.34571552
28.040062,0.24892518,0.34804174,0.37607735,0.34694558
28.050062,0.24899206,0.34751981,0.37629545,0.34628484
28.060062,0.24922451,0.3474017,0.37651795,0.3460713
28.07006,0.2489625,0.34817424,0.37602717,0.34671122
28.080063,0.24891207,0.34762648,0.3764985,0.34646472
28.090063,0.24921948,0.34789625,0.3767235,0.34628302
28.100061,0.24838686,0.34670988,0.37611166,0.34613904
28.110064,0.24962148,0.34828407,0.3764085,0.34705228
28.120062,0.24819374,0.3478332,0.37696722,0.34624764
28.130062,0.24885301,0.34759215,0.37619495,0.34704953
28.140062,0.24542059,0.34798008,0.37655523,0.34657896
28.150064,0.24878041,0.34842217,0.3773563,0.34586543
28.160063,0.2491583,0.34776232,0.3780018,0.34544048
28.170063,0.24785861,0.34774137,0.37816054,0.34641063
28.180063,0.2492224,0.34672016,0.37704912,0.34635127
28.190062,0.248568,0.34725493,0.3777765,0.34613436
28.200064,0.2487175,0.34700593,0.37679318,0.34603736
28.210062,0.24930033,0.34686738,0.37774852,0.34666747
28.220062,0.24905847,0.3463022,0.3779568,0.34614128
28.230062,0.24831991,0.34712663,0.37774962,0.34673992
28.240065,0.24915826,0.34697682,0.37831324,0.3459606
28.250084,0.24350424,0.34743008,0.37811968,0.34591615
28.260067,0.24887988,0.34797102,0.3780351,0.346212
28.270063,0.24830551,0.3473253,0.37830892,0.34578228
28.280062,0.24873824,0.34748358,0.3784535,0.34666955
28.290062,0.24900883,0.34723818,0.3790818,0.34654397
28.300062,0.24856175,0.34766915,0.37858626,0.34619233
28.310062,0.24793503,0.3464832,0.37885198,0.346538
28.320063,0.24903074,0.34755245,0.3789394,0.3464879
28.330061,0.24870156,0.34664565,0.37930524,0.34595558
28.340061,0.2484377,0.34783795,0.3789723,0.34664705
28.350061,0.24788734,0.3471385,0.37945086,0.34657943
28.360064,0.24910282,0.3472785,0.3797409,0.3465843
28.370062,0.2490432,0.34696102,0.37951475,0.34681702
28.380062,0.24897036,0.34728017,0.37969387,0.34617546
28.390062,0.24983841,0.3471407,0.37998366,0.3463597
28.400063,0.24903138,0.3473441,0.38016018,0.34661648
28.41006,0.24906649,0.34834304,0.37962458,0.34636688
28.420063,0.24940902,0.34721592,0.3801227,0.34661064
28.430063,0.24859202,0.34752318,0.3805537,0.3471529
28.440063,0.2484836,0.34640595,0.38064963,0.34624347
28.450062,0.24919471,0.3472454,0.38082144,0.3461207
28.460062,0.24849243,0.34761298,0.38093477,0.34628296
28.470062,0.24944426,0.34792405,0.3806257,0.34670028
28.480062,0.24956837,0.34643114,0.381141,0.34621215
28.49006,0.24892767,0.3470691,0.380798,0.34666306
28.500063,0.24871224,0.346644,0.3816225,0.34663153
28.510063,0.24866089,0.34738502,0.38120455,0.3462857
28.520063,0.2483717,0.3471237,0.38163435,0.34651768
28.530062,0.24823624,0.34682935,0.38135964,0.34634477
28.540062,0.24951921,0.34733722,0.38231567,0.34682173
28.550062,0.24851012,0.3464941,0.3817748,0.34619063
28.560062,0.248877,0.34673938,0.3822131,0.34673
28.570063,0.24846531,0.34700978,0.38222486,0.3461947
28.580061,0.24840355,0.3473415,0.38217628,0.34669235
28.590063,0.24891712,0.34647897,0.3821434,0.34647122
28.600061,0.24843995,0.3472699,0.38250372,0.3464611
28.610062,0.24829365,0.34660658,0.38228887,0.34581634
