elapsed_time_sec,ch1_voltage,ch2_voltage,ch3_voltage,ch4_voltage,ch5_voltage,ch6_voltage,ch7_voltage,ch8_voltage
10.93007,-0.001265648,-0.005035273,-0.00366934,2.7309718,5.08,5.08,5.08,5.08
10.940072,-0.001223328,-0.005462633,-0.003903861,2.7250764,5.08,5.08,5.08,5.08
10.950067,-0.001873809,-0.005699143,-0.003798466,2.7090652,5.08,5.08,5.08,5.08
10.960118,-0.004076784,-0.008767049,-0.00602002,2.741933,5.08,5.08,5.08,5.08
10.970097,-0.00316447,-0.007566495,-0.00583535,2.7355137,5.08,5.08,5.08,5.08
10.980069,-0.001484415,-0.00479866,-0.003723121,2.724373,5.08,5.08,5.08,5.08
10.99008,-0.000939271,-0.005524955,-0.004050552,2.669487,5.08,5.08,5.08,5.08
11.000065,-0.001694568,-0.005260652,-0.004118394,2.7318296,5.08,5.08,5.08,5.08
11.010123,-0.004196091,-0.007372469,-0.006439705,2.7455122,5.08,5.08,5.08,5.08
11.020113,-0.007537408,-0.011904893,-0.003396201,2.7341945,5.08,5.08,5.08,5.08
11.03008,-0.001535274,-0.005092673,-0.004082343,2.7284853,5.08,5.08,5.08,5.08
11.040084,-0.00145036,-0.004943761,-0.004091654,2.7296472,5.08,5.08,5.08,5.08
11.050066,-0.001599322,-0.00545956,-0.002981388,2.7124603,5.08,5.08,5.08,5.08
11.060102,-0.002702772,-0.007495951,-0.007006387,2.7399464,5.08,5.08,5.08,5.08
11.070094,-0.005149704,-0.008401972,-0.010436152,2.7200258,5.08,5.08,5.08,5.08
11.080079,-0.00106933,-0.005419525,-0.004278471,2.70921,5.08,5.08,5.08,5.08
11.09008,-0.001647484,-0.005815434,-0.004123255,2.7175503,5.08,5.08,5.08,5.08
11.100066,-0.001918613,-0.005566034,-0.003738532,2.7269242,5.08,5.08,5.08,5.08
11.110081,-0.004043656,-0.007395865,-0.006022539,2.7380095,5.08,5.08,5.08,5.08
11.120089,-0.002924378,-0.007074586,-0.004914156,2.7218158,5.08,5.08,5.08,5.08
11.13007,-0.001485077,-0.004430508,-0.004317207,2.7004766,5.08,5.08,5.08,5.08
11.140075,-0.00187732,-0.005038774,-0.003398401,2.7329912,5.08,5.08,5.08,5.08
11.150076,-0.001560704,-0.004528345,-0.003605777,2.7280626,5.08,5.08,5.08,5.08
11.160084,-0.003749464,-0.008279259,-0.00585624,2.7384608,5.08,5.08,5.08,5.08
11.170096,-0.00347736,-0.007162883,-0.005242614,2.7290592,5.08,5.08,5.08,5.08
11.180073,-0.001137825,-0.005015816,-0.004010799,2.6993506,5.08,5.08,5.08,5.08
11.190077,-0.001762427,-0.00481304,-0.004822455,2.7347503,5.08,5.08,5.08,5.08
11.200075,-0.001674466,-0.005070673,-0.003798677,2.7257001,5.08,5.08,5.08,5.08
11.210084,-0.004072738,-0.008545978,-0.006378934,2.747274,5.08,5.08,5.08,5.08
11.22009,-0.003126799,-0.007457745,-0.005273757,2.7303743,5.08,5.08,5.08,5.08
11.230071,-0.001405289,-0.005096576,-0.003785926,2.7187214,5.08,5.08,5.08,5.08
11.240085,-0.001119089,-0.005321766,-0.003495613,2.7327573,5.08,5.08,5.08,5.08
11.250071,-0.001242039,-0.005157383,-0.000328283,2.7232022,5.08,5.08,5.08,5.08
11.260094,-0.006388621,-0.009436079,-0.004720902,2.7456193,5.08,5.08,5.08,5.08
11.270095,-0.005571401,-0.009493016,-0.006690233,2.748256,5.08,5.08,5.08,5.08
11.280074,-0.001950004,-0.006431142,-0.00426209,2.733009,5.08,5.08,5.08,5.08
11.290082,-0.000886898,-0.00518532,-0.003312613,2.732135,5.08,5.08,5.08,5.08
11.300068,-0.001465963,-0.005966996,-0.003864723,2.7095017,5.08,5.08,5.08,5.08
11.310191,-0.006245386,-0.00979201,-0.007587641,2.7292736,5.08,5.08,5.08,5.08
11.320094,-0.006464071,-0.007175619,-0.005709481,2.735834,5.08,5.08,5.08,5.08
11.330073,-0.002089953,-0.005906683,-0.003324429,2.726082,5.08,5.08,5.08,5.08
11.340078,-0.001413649,-0.005524175,-0.00408187,2.7321084,5.08,5.08,5.08,5.08
11.350064,-0.001744212,-0.005457038,-0.00375974,2.7348886,5.08,5.08,5.08,5.08
11.360088,-0.00419369,-0.007035956,-0.006144448,2.7194774,5.08,5.08,5.08,5.08
11.370095,-0.004280589,-0.009495452,-0.007725302,2.758758,5.08,5.08,5.08,5.08
11.380079,-0.001950501,-0.005908744,-0.004449052,2.7285535,5.08,5.08,5.08,5.08
11.390078,-0.001992123,-0.005274575,-0.003771118,2.7007482,5.08,5.08,5.08,5.08
11.400074,-0.002137522,-0.005370257,-0.004470022,2.731778,5.08,5.08,5.08,5.08
11.410128,-0.00469384,-0.008427923,-0.005864889,2.743563,5.08,5.08,5.08,5.08
11.420166,-0.006769725,-0.009815465,-0.005246092,2.7674396,5.08,5.08,5.08,5.08
11.430081,-0.001013999,-0.005213045,-0.003795235,2.7269676,5.08,5.08,5.08,5.08
11.440081,-0.001696783,-0.005072613,-0.003905302,2.725463,5.08,5.08,5.08,5.08
11.450074,-0.001380898,-0.005916917,-0.005314882,2.7233808,5.08,5.08,5.08,5.08
11.460085,-0.004301987,-0.007563311,-0.005923635,2.7208557,5.08,5.08,5.08,5.08
11.470094,-0.007081269,-0.01112531,-0.007516546,2.7388766,5.08,5.08,5.08,5.08
11.480083,-0.001310319,-0.005432284,-0.003581232,2.726577,5.08,5.08,5.08,5.08
11.4900875,-0.0011976,-0.005350853,-0.003545822,2.7175145,5.08,5.08,5.08,5.08
11.500077,-0.001707167,-0.00534671,-0.004349365,2.7382162,5.08,5.08,5.08,5.08
11.510091,-0.004279737,-0.007815966,-0.005638561,2.7268534,5.08,5.08,5.08,5.08
11.520103,-0.006767761,-0.007350254,-0.008588435,4.7425747,5.08,5.08,5.08,5.08
11.530073,-0.001406351,-0.005088025,-0.004577064,2.7300608,5.08,5.08,5.08,5.08
11.540079,-0.001615265,-0.005235388,-0.003931775,2.7285879,5.08,5.08,5.08,5.08
11.550065,-0.001159623,-0.00468737,-0.005577199,2.7301056,5.08,5.08,5.08,5.08
11.560088,-0.004584184,-0.008164896,-0.006083582,2.7301896,5.08,5.08,5.08,5.08
11.570591,0.000321444,-0.00707429,-0.005854206,2.7225726,5.08,5.08,5.08,5.08
11.580071,-8.66E-05,-0.005742975,-0.003407922,2.7318742,5.08,5.08,5.08,5.08
11.5900755,-0.001163219,-0.004105927,-0.004243627,2.691127,5.08,5.08,5.08,5.08
11.600065,-0.002001337,-0.005295936,-0.004182926,2.7362351,5.08,5.08,5.08,5.08
11.610089,-0.004411688,-0.007879468,-0.005694862,2.743249,5.08,5.08,5.08,5.08
11.620091,-0.005065978,-0.012537656,-0.005021411,2.7710974,5.08,5.08,5.08,5.08
11.630075,-0.001510424,-0.005219112,-0.003871051,2.7229543,5.08,5.08,5.08,5.08
11.640087,-0.001668467,-0.007604732,-0.004937384,2.7279963,5.08,5.08,5.08,5.08
11.650069,-0.001489359,-0.005831012,-0.004947948,2.7356396,5.08,5.08,5.08,5.08
11.660084,-0.004509657,-0.007268491,-0.00579664,2.7360687,5.08,5.08,5.08,5.08
11.670081,-0.00351138,-0.009143788,-0.008922963,2.7508523,5.08,5.08,5.08,5.08
11.680075,-0.00509039,-0.00878569,-0.008155162,2.7132611,5.08,5.08,5.08,5.08
11.690078,-0.002475028,-0.005591865,-0.00414134,2.725064,5.08,5.08,5.08,5.08
11.700069,-0.001600055,-0.004779225,-0.005265373,2.737917,5.08,5.08,5.08,5.08
11.710083,-0.004013789,-0.008453719,-0.005704028,2.7369373,5.08,5.08,5.08,5.08
11.720096,-0.007809139,-0.011990443,-0.009806736,2.7335665,5.08,5.08,5.08,5.08
11.730073,-0.001552058,-0.005054919,-0.003910071,2.7281091,5.08,5.08,5.08,5.08
11.740076,-0.003901638,-0.007316476,-0.003972974,2.7340534,5.08,5.08,5.08,5.08
11.750066,-0.001994228,-0.00566477,-0.005858393,2.7380393,5.08,5.08,5.08,5.08
11.7600765,-0.003753021,-0.007810937,-0.005794854,2.7254045,5.08,5.08,5.08,5.08
11.770081,-0.007754779,-0.010996589,-0.009712764,2.725957,5.08,5.08,5.08,5.08
11.780072,-0.001514455,-0.005599175,-0.004007473,2.7303064,5.08,5.08,5.08,5.08
11.790082,-0.001370418,-0.006118654,-0.004101043,2.7311733,5.08,5.08,5.08,5.08
11.800067,-0.001632238,-0.006489926,-0.005055546,2.7412825,5.08,5.08,5.08,5.08
11.810085,-0.003608507,-0.008260711,-0.006730811,2.727261,5.08,5.08,5.08,5.08
11.820079,-0.003360329,-0.006262714,-0.005626649,2.6834347,5.08,5.08,5.08,5.08
11.830071,-0.001565742,-0.005425271,-0.003686537,2.7260604,5.08,5.08,5.08,5.08
11.840083,-0.001198501,-0.004926564,-0.003728126,2.7154837,5.08,5.08,5.08,5.08
11.850068,-0.001505705,-0.007570242,-0.005303837,2.7465305,5.08,5.08,5.08,5.08
11.860087,-0.004318402,-0.00746791,-0.006248119,2.7403204,5.08,5.08,5.08,5.08
11.870088,-0.006060577,-0.007643103,-0.004887118,2.7196996,5.08,5.08,5.08,5.08
11.880079,-0.001699669,-0.005416104,-0.004404284,2.7336693,5.08,5.08,5.08,5.08
11.890081,-0.001411591,-0.005669172,-0.003490196,2.7240462,5.08,5.08,5.08,5.08
11.900069,-0.001312119,-0.006823766,-0.006282701,2.7375162,5.08,5.08,5.08,5.08
11.910094,-0.003971244,-0.008176842,-0.006428753,2.7415888,5.08,5.08,5.08,5.08
11.9200945,-0.003262286,-0.011636629,-0.005345173,5.08,5.08,5.08,5.08,5.08
11.930074,-0.001539579,-0.005172617,-0.003941651,2.7341857,5.08,5.08,5.08,5.08
11.940079,-0.001530472,-0.005609039,-0.003911821,2.737399,5.08,5.08,5.08,5.08
11.950066,-0.000943503,-0.006416535,-0.006127073,2.736763,5.08,5.08,5.08,5.08
11.960082,-0.004334594,-0.007897056,-0.006109152,2.739332,5.08,5.08,5.08,5.08
11.97015,-0.001871278,-0.007197385,-0.008191898,2.7296546,5.08,5.08,5.08,5.08
11.9800825,-0.002197063,-0.006221743,-0.004691188,2.7291064,5.08,5.08,5.08,5.08
11.99018,-0.002948637,-0.007343456,-0.005899187,2.7194433,5.08,5.08,5.08,5.08
12.00009,-0.003370049,-0.007289379,-0.007171373,2.713154,5.08,5.08,5.08,5.08
12.010094,-0.004554887,-0.008042644,-0.004513989,2.7597911,5.08,5.08,5.08,5.08
12.020116,-0.004614265,-0.008461655,-0.006787502,3.4466543,5.08,5.08,5.08,5.08
12.030098,-0.002700303,-0.008382197,-0.005986183,2.7313411,5.08,5.08,5.08,5.08
12.04009,-0.008201241,-0.010533919,-0.007620616,2.7580233,5.08,5.08,5.08,5.08
12.050066,-0.00148199,-0.006125689,-0.00512035,2.7165806,5.08,5.08,5.08,5.08
12.060102,-0.002480942,-0.012047853,-0.005728479,2.752597,5.08,5.08,5.08,5.08
12.07009,-0.006385073,-0.007709512,-0.008023589,2.7386327,5.08,5.08,5.08,5.08
12.0801,-0.006598978,-0.008333773,-0.004182973,2.754313,5.08,5.08,5.08,5.08
12.090088,-0.001212789,-0.004784594,-0.004165185,2.7393408,5.08,5.08,5.08,5.08
12.100104,-0.002971479,-0.00849106,-0.011612415,2.7331843,5.08,5.08,5.08,5.08
12.110089,-0.008529192,-0.01455484,-0.009679209,2.7793708,5.08,5.08,5.08,5.08
12.120091,-0.010316041,-0.012013297,-0.012347098,2.7760444,5.08,5.08,5.08,5.08
12.130096,-0.00616821,-0.008669267,-0.009003416,2.7431028,5.08,5.08,5.08,5.08
12.140106,-0.003712937,-0.012693949,-0.009991734,2.7576635,5.08,5.08,5.08,5.08
12.150069,-0.002407574,-0.012036645,-0.009676524,2.7248878,5.08,5.08,5.08,5.08
12.160515,-0.00608363,-0.009384437,-0.009250082,2.7434995,5.08,5.08,5.08,5.08
12.170734,-0.003815319,-0.007378523,-0.005393605,2.712478,5.08,5.08,5.08,5.08
12.180072,-0.001151438,-0.005104584,-0.003735907,2.7364175,5.08,5.08,5.08,5.08
12.190091,-0.001321839,-0.005911074,-0.003384207,2.7333055,5.08,5.08,5.08,5.08
12.200071,-0.002061315,-0.008048865,-0.005433184,2.7359447,5.08,5.08,5.08,5.08
12.210109,-0.002712045,-0.006990538,-0.00519315,2.7371795,5.08,5.08,5.08,5.08
12.220094,-0.00285976,-0.006573679,-0.005597827,2.7137332,5.08,5.08,5.08,5.08
12.230076,-0.001262665,-0.005780838,-0.003903007,2.643183,5.08,5.08,5.08,5.08
12.2400875,-0.001591421,-0.00528412,-0.005167626,2.7249744,5.08,5.08,5.08,5.08
12.250068,-0.002543237,-0.00779238,-0.005004116,2.7317243,5.08,5.08,5.08,5.08
12.260102,-0.003840606,-0.007940605,-0.006264122,2.7359233,5.08,5.08,5.08,5.08
12.270104,-0.000871995,-0.007743413,-0.005623398,2.7197804,5.08,5.08,5.08,5.08
12.280075,-0.001509407,-0.004537263,-0.003417124,2.7302678,5.08,5.08,5.08,5.08
12.29009,-0.001514232,-0.007714068,-0.005881317,2.7397215,5.08,5.08,5.08,5.08
12.300078,-0.001536386,-0.007998372,-0.003838016,2.7262409,5.08,5.08,5.08,5.08
12.310097,-0.003726539,-0.008366927,-0.006096794,2.7455795,5.08,5.08,5.08,5.08
12.320104,-0.004070643,-0.007587309,-0.007260957,2.7202759,5.08,5.08,5.08,5.08
12.33008,-0.00200071,-0.005936066,-0.004164842,2.7218592,5.08,5.08,5.08,5.08
12.34009,-0.003302799,-0.005613995,-0.003903116,2.7316794,5.08,5.08,5.08,5.08
12.350068,-0.002018369,-0.008337133,-0.005715525,2.7362363,5.08,5.08,5.08,5.08
12.360101,-0.00396798,-0.007822446,-0.006081191,2.7413135,5.08,5.08,5.08,5.08
12.370085,-0.003819245,-0.006681099,-0.005094812,2.729682,5.08,5.08,5.08,5.08
12.3800745,-0.001580551,-0.005130331,-0.004152799,2.7281966,5.08,5.08,5.08,5.08
12.390089,-0.001582881,-0.005500933,-0.003607232,2.7468722,5.08,5.08,5.08,5.08
12.400069,-0.001546747,-0.007898948,-0.005252443,2.734705,5.08,5.08,5.08,5.08
12.410095,-0.003619654,-0.009214875,-0.008802249,2.739758,5.08,5.08,5.08,5.08
12.420085,-0.007011603,-0.010741085,-0.008285021,2.7506964,5.08,5.08,5.08,5.08
12.430076,-0.00118471,-0.005285726,-0.00326996,2.7051666,5.08,5.08,5.08,5.08
12.440083,-0.001556008,-0.005174238,-0.003706597,2.731868,5.08,5.08,5.08,5.08
12.4500675,-0.002775274,-0.008050365,-0.005071643,2.7349854,5.08,5.08,5.08,5.08
12.460421,-0.004205612,-0.00896701,-0.005976233,2.73311,5.08,5.08,5.08,5.08
12.470089,-0.004009933,-0.008798263,-0.007366744,2.7474883,5.08,5.08,5.08,5.08
12.480086,-0.006969967,-0.009804557,-0.008100079,2.7527719,5.08,5.08,5.08,5.08
12.49008,-0.004342566,-0.007957531,-0.004102616,2.731393,5.08,5.08,5.08,5.08
12.500077,-0.00257204,-0.00726169,-0.004974811,2.7243514,5.08,5.08,5.08,5.08
12.510088,-0.00610343,-0.008137423,-0.007159876,2.7247367,5.08,5.08,5.08,5.08
12.520088,-0.007475619,-0.006807588,-0.004548772,2.731231,5.08,5.08,5.08,5.08
12.530072,-0.001488377,-0.005539244,-0.004441092,2.7288582,5.08,5.08,5.08,5.08
12.540086,-0.001670028,-0.005455597,-0.003495826,2.728616,5.08,5.08,5.08,5.08
12.550078,-0.003485607,-0.006936085,-0.005382489,2.7344537,5.08,5.08,5.08,5.08
12.560085,-0.004100156,-0.008653975,-0.005594917,2.7377834,5.08,5.08,5.08,5.08
12.570083,-0.003180885,-0.008112961,-0.005537588,2.740389,5.08,5.08,5.08,5.08
12.580076,-0.003526223,-0.005312836,-0.004048504,2.712321,5.08,5.08,5.08,5.08
12.590093,-0.002069689,-0.004435048,-0.00377029,2.7262683,5.08,5.08,5.08,5.08
12.600079,-0.00375934,-0.007806537,-0.005519207,2.730919,5.08,5.08,5.08,5.08
12.610102,-0.004534117,-0.008146125,-0.005220236,2.7448602,5.08,5.08,5.08,5.08
12.620099,-0.006210743,-0.004079646,-0.004250262,2.7303848,5.08,5.08,5.08,5.08
12.6300745,-0.001375599,-0.003973373,-0.004172165,2.73306,5.08,5.08,5.08,5.08
12.640083,-0.001420805,-0.004979682,-0.003988335,2.721489,5.08,5.08,5.08,5.08
12.650072,-0.003104373,-0.007375994,-0.006086894,2.7525146,5.08,5.08,5.08,5.08
12.660097,-0.003450774,-0.007807306,-0.004893018,2.714252,5.08,5.08,5.08,5.08
12.670096,-0.002101412,-0.00551411,-0.004078297,2.730312,5.08,5.08,5.08,5.08
12.680083,-0.001803789,-0.00542462,-0.003813864,2.7057536,5.08,5.08,5.08,5.08
12.690078,-0.001604715,-0.005422856,-0.004335801,2.6110902,5.08,5.08,5.08,5.08
12.700072,-0.00313522,-0.007585038,-0.005572894,2.737344,5.08,5.08,5.08,5.08
12.710089,-0.004335881,-0.008106798,-0.006392228,2.7394278,5.08,5.08,5.08,5.08
12.720089,-0.002705566,-0.006411756,-0.004800962,2.7219634,5.08,5.08,5.08,5.08
12.730072,-0.001335408,-0.00568153,-0.003799729,2.7338707,5.08,5.08,5.08,5.08
12.740086,-0.002312905,-0.0061928,-0.00427243,2.7103076,5.08,5.08,5.08,5.08
12.750116,-0.003610331,-0.006672275,-0.005717843,2.732525,5.08,5.08,5.08,5.08
12.760085,-0.00455368,-0.008308509,-0.006202809,2.748734,5.08,5.08,5.08,5.08
12.77009,-0.003063179,-0.006509241,-0.004205686,2.7287414,5.08,5.08,5.08,5.08
12.780078,-0.001317938,-0.005470654,-0.00418303,2.704888,5.08,5.08,5.08,5.08
12.790077,-0.001340671,-0.005611594,-0.004042578,2.7091625,5.08,5.08,5.08,5.08
12.80008,-0.003801835,-0.006554707,-0.00571394,2.7402208,5.08,5.08,5.08,5.08
12.810714,-0.001708847,-0.00583592,-0.003599095,2.721147,5.08,5.08,5.08,5.08
12.820093,-0.006081926,-0.006496266,-0.005523654,2.7296498,5.08,5.060495,5.08,5.08
12.8300705,-0.001444874,-0.005883551,-0.004128438,2.7005239,5.08,5.08,5.08,5.08
12.840086,-0.001893846,-0.004965146,-0.004307638,2.7217054,5.08,5.08,5.08,5.08
12.850078,-0.003229133,-0.006088372,-0.004838198,2.7407327,5.08,5.08,5.08,5.08
12.860082,-0.003082246,-0.008296682,-0.006204841,2.7498505,5.08,5.08,5.08,5.08
12.870092,-0.002938621,-0.008523811,-0.008632851,2.7510004,5.08,5.08,5.08,5.08
12.880076,-0.000761807,-0.004740027,-0.004278282,2.7229943,5.08,5.08,5.08,5.08
12.8900795,-0.001113814,-0.005735159,-0.003559353,2.71731,5.08,5.08,5.08,5.08
12.900085,-0.003725084,-0.006397989,-0.005203878,2.743239,5.08,5.08,5.08,5.08
12.910084,-0.004160075,-0.007851743,-0.006204025,2.7278404,5.08,5.08,5.08,5.08
12.920092,-0.003710053,-0.007244847,-0.004706046,2.736483,5.08,5.08,5.08,5.08
12.930081,-0.002818164,-0.007297528,-0.005846896,2.7365003,5.08,5.08,5.08,5.08
12.940105,-0.003844261,-0.008345081,-0.005952164,2.7203965,5.08,5.08,5.08,5.08
12.950084,-0.004159436,-0.007364713,-0.005385104,2.738846,5.08,5.08,5.08,5.08
12.960325,-0.004357753,-0.00042708,-0.007327299,2.7336047,5.08,5.08,5.08,5.08
12.970321,-0.005177029,-0.008039936,-0.006613834,2.7150476,5.08,5.08,5.08,5.08
12.98016,-0.001525246,-0.004731452,-0.003828343,2.7396116,5.08,5.08,5.08,5.08
12.990092,-0.002987432,-0.008265624,-0.010123026,2.7414854,5.08,5.08,5.08,5.08
13.000113,-0.004322282,-0.006725027,-0.004761829,2.7497172,5.08,5.08,5.08,5.08
13.010104,-0.00425491,-0.007995049,-0.005991976,2.7431755,5.08,5.08,5.08,5.08
13.020096,-0.001570817,-0.005211081,-0.003434724,2.6917348,5.08,5.08,5.08,5.08
13.03007,-0.001682698,-0.005324474,-0.003554456,2.7266555,5.08,5.08,5.08,5.08
13.040077,-0.001626313,-0.004941017,-0.003549326,2.714183,5.08,5.08,5.08,5.08
13.0500965,-0.003559909,-0.007428214,-0.005556867,2.7334661,5.08,5.08,5.08,5.08
13.060148,-0.004732259,-0.007998196,-0.005838238,2.7103274,5.08,5.08,5.08,5.08
13.070083,-0.001878245,-0.005903149,-0.003648712,2.7255647,5.08,5.08,5.08,5.08
13.080069,-0.001409012,-0.005260746,-0.003357379,2.725509,5.08,5.08,5.08,5.08
13.090076,-0.001397953,-0.004910078,-0.003839435,2.727885,5.08,5.08,5.08,5.08
13.100113,-0.003709862,-0.007178011,-0.005972295,2.768047,5.08,5.08,5.08,5.08
13.110083,-0.007535444,-0.009648823,0.005854948,2.7771695,5.08,5.08,5.08,5.08
13.120088,-0.007088058,-0.008941332,-0.001669188,2.7157226,5.08,5.08,5.08,5.08
13.130079,-0.001558031,-0.005675807,-0.001792803,2.736386,5.08,5.08,5.08,5.08
13.140084,-0.003753542,-0.007227058,-0.007632397,2.7575598,5.08,5.08,5.08,5.08
13.150119,-0.004420712,-0.008299437,-0.005590564,2.7327569,5.08,5.08,5.08,5.08
13.160095,-0.010101603,-0.013379313,-0.007654631,2.7666683,5.08,5.08,5.08,5.08
13.170097,-0.007999023,-0.011837675,-0.006282195,2.7277849,5.08,5.08,5.08,5.08
13.180089,-0.003799883,-0.005790123,-0.007666969,2.7499342,5.08,5.08,5.08,5.08
13.190081,-0.004817071,-0.01171003,-0.008528163,2.759828,5.08,5.08,5.08,5.08
13.200094,-0.006388205,-0.006594792,-0.006798513,2.7182012,5.08,5.08,5.08,5.08
13.210088,-0.00489703,-0.00762789,-0.006719729,2.7587643,5.08,5.08,5.08,5.08
13.220139,-0.004280957,-0.007256119,-0.002933334,2.7265625,5.08,5.08,5.08,5.08
13.230073,-0.001669023,-0.005316597,-0.003780923,2.720793,5.08,5.08,5.08,5.08
13.240082,-0.00158474,-0.006061595,-0.003976604,2.7279305,5.08,5.08,5.08,5.08
13.250086,-0.00370396,-0.007668223,-0.006163219,2.7397363,5.08,5.08,5.08,5.08
13.260077,-0.004494695,-0.007450308,-0.006424542,2.7404995,5.08,5.08,5.08,5.08
13.270092,-0.007306671,-0.011491322,-0.007151952,2.7248576,5.08,5.08,5.08,5.08
13.280074,-0.0033056,-0.008010733,-0.004043976,2.7276013,5.08,5.08,5.08,5.08
13.290081,-0.001405204,-0.005979166,-0.003733446,2.7273448,5.08,5.08,5.08,5.08
13.300093,-0.003017157,-0.007023878,-0.005275611,2.709342,5.08,5.08,5.08,5.08
13.310084,-0.003896481,-0.007488169,-0.005663648,2.7439795,5.08,5.08,5.08,5.08
13.320087,-0.003801811,-0.007483224,-0.005762848,2.7187445,5.08,5.08,5.08,5.08
13.33007,-0.001907353,-0.006064431,-0.003603979,2.7237747,5.08,5.08,5.08,5.08
13.3400755,-0.001697954,-0.004839854,-0.003773212,2.7253737,5.08,5.08,5.08,5.08
13.350078,-0.003135814,-0.007695841,-0.005603705,2.735338,5.08,5.08,5.08,5.08
13.36009,-0.004218434,-0.007754306,-0.005786009,2.7384863,5.08,5.08,5.08,5.08
13.370082,-0.003068878,-0.005242579,-0.00424158,2.709897,5.08,5.08,5.08,5.08
13.380071,-0.000927718,-0.00508529,-0.004214899,2.5688615,5.08,5.08,5.08,5.08
13.390085,-0.000937817,-0.004716111,-0.0034943,2.725045,5.08,5.08,5.08,5.08
13.400083,-0.003044619,-0.006667852,-0.005377214,2.7320108,5.08,5.08,5.08,5.08
13.410088,-0.00401134,-0.009011282,-0.007263843,2.7415009,5.08,5.08,5.08,5.08
13.420096,-0.002666697,-0.00511077,-0.004249032,2.7103944,5.08,5.08,5.08,5.08
13.430068,-0.001172258,-0.005464915,-0.00376738,2.6949332,5.08,5.08,5.08,5.08
13.440083,-0.004097352,-0.006512919,-0.003381335,2.7279973,5.08,5.08,5.08,5.08
13.450091,-0.002757821,-0.007218684,-0.005119972,2.7245438,5.08,5.08,5.08,5.08
13.460093,-0.003510989,-0.008136025,-0.006551076,2.7238321,5.08,5.08,5.08,5.08
13.470488,-0.002262068,-0.005562449,-0.003324749,2.7165167,5.08,5.08,5.08,5.08
13.48007,-0.0014794,-0.005429708,-0.003815827,3.3894303,5.08,5.08,5.08,5.08
13.490075,-0.002486525,-0.005451221,-0.004667949,2.7353144,5.08,5.08,5.08,5.08
13.50008,-0.00400894,-0.008103084,-0.00614407,2.7304013,5.08,5.08,5.08,5.08
13.510084,-0.00437364,-0.008320976,-0.007391275,2.747904,5.08,5.08,5.08,5.08
13.520097,-0.004665962,-0.006351115,-0.004544041,2.679344,5.08,5.08,5.08,5.08
13.53007,-0.005543288,-0.008539187,-0.004781957,2.7197475,5.08,5.08,5.08,5.08
13.540075,-0.00243725,-0.005962504,-0.003501991,2.733989,5.08,5.08,5.08,5.08
13.550086,-0.003526152,-0.008239801,-0.00575406,2.7432597,5.08,5.08,5.08,5.08
13.560089,-0.004734066,-0.008765535,-0.00634052,2.740869,5.08,5.08,5.08,5.08
13.570085,-0.002461118,-0.005730809,-0.004702178,2.7294934,5.08,5.08,5.08,5.08
13.580069,-0.00120296,-0.004989596,-0.004207954,2.7030373,5.08,5.08,5.08,5.08
13.590076,-0.000886803,-0.005120123,-0.004037007,2.7273529,5.08,5.08,5.08,5.08
13.600083,-0.004088079,-0.007246255,-0.005165048,2.7223167,5.08,5.08,5.08,5.08
13.610096,-0.003854811,-0.007888019,-0.006807443,2.647281,5.08,5.08,5.08,5.08
13.620084,-0.00107962,-0.00574358,-0.003747794,2.7327518,5.08,5.08,5.08,5.08
13.630113,-0.002141534,-0.009368137,-0.007128712,5.0762243,5.08,5.08,5.08,5.08
13.640131,-0.003944667,-0.00636947,-0.003704267,2.7235036,5.08,5.08,5.08,5.08
13.650077,-0.00254331,-0.007156494,-0.005003527,2.7272425,5.08,5.08,5.08,5.08
13.660077,-0.004566147,-0.00696991,-0.006635028,2.7096303,5.08,5.08,5.08,5.08
13.670077,-0.001941606,-0.005480317,-0.00393168,2.7319536,5.08,5.08,5.08,5.08
13.680074,-0.001445134,-0.005886141,-0.00416114,2.7144797,5.08,5.08,5.08,5.08
13.690079,-0.001759576,-0.005560548,-0.003656873,2.7410753,5.08,5.08,5.08,5.08
13.700087,-0.003337712,-0.007047858,-0.005177171,2.732857,5.08,5.08,5.08,5.08
13.7100935,-0.004686876,-0.008218651,-0.006365332,2.7434642,5.08,5.08,5.08,5.08
13.720085,-0.000952554,-0.005210383,-0.004096586,2.7318335,5.08,5.08,5.08,5.08
13.730065,-0.001342694,-0.005340737,-0.004570831,2.7075078,5.08,5.08,5.08,5.08
13.740083,-0.001497309,-0.005018394,-0.004204323,2.7284524,5.08,5.08,5.08,5.08
13.750089,-0.002795443,-0.007383197,-0.006183338,2.6521945,5.08,5.08,5.08,5.08
13.760084,-0.00378265,-0.007610409,-0.005561787,2.6969185,5.08,5.08,5.08,5.08
13.770082,-0.001762356,-0.004887555,-0.003548436,2.7355294,5.08,5.08,5.08,5.08
13.780068,-0.001127972,-0.005394022,-0.003915571,2.7294843,5.08,5.08,5.08,5.08
13.790076,-0.001829973,-0.005386024,-0.003867739,2.7270665,5.08,5.08,5.08,5.08
13.800076,-0.003574043,-0.00695535,-0.005300606,2.7283278,5.08,5.08,5.08,5.08
13.810099,-0.003789818,-0.007923458,-0.004730352,2.7076702,5.08,5.08,5.08,5.08
13.820089,-0.001245103,-0.005809887,-0.003426444,2.7305012,5.08,5.08,5.08,5.08
13.830073,-0.001553184,-0.006297074,-0.003388574,2.7184014,5.08,5.08,5.08,5.08
